DATE1,SYMBOL,SERIES,PREV_CLOSE,Open,High,Low,LAST_PRICE,Close,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,50SMA,is_rising,is_rising_10d,is_Bullish,is_hammer,50_support,20SMA,20STD,LBB,LBB_support,decision
2023-01-02,CDSL, EQ,1115.3,1120.9,1163.85,1116.15,1162.55,1155.75,1146.76,457390,5245.19,29988,175403,38.35,,N,,Y,N,N,,,,N,
2023-01-03,CDSL, EQ,1155.75,1162.55,1164.5,1146.1,1153.1,1153.2,1153.43,197929,2282.98,14440,71727,36.24,,N,,N,N,N,,,,N,
2023-01-04,CDSL, EQ,1153.2,1154.1,1157.1,1130.65,1136.0,1134.6,1139.23,164361,1872.45,14289,78599,47.82,,N,,N,N,N,,,,N,
2023-01-05,CDSL, EQ,1134.6,1140.1,1149.0,1124.2,1130.0,1127.75,1133.92,146371,1659.72,14497,64828,44.29,,N,,N,N,N,,,,N,
2023-01-06,CDSL, EQ,1127.75,1132.8,1132.8,1115.0,1118.2,1117.3,1120.15,138798,1554.74,13114,68059,49.03,,N,,N,N,N,,,,N,
2023-01-09,CDSL, EQ,1117.3,1123.0,1127.9,1101.0,1108.0,1106.3,1113.98,227670,2536.19,19431,116078,50.99,,N,,N,N,N,,,,N,
2023-01-10,CDSL, EQ,1106.3,1109.8,1112.4,1100.0,1103.0,1102.35,1103.26,181316,2000.38,17655,101756,56.12,,N,,N,N,N,,,,N,
2023-01-11,CDSL, EQ,1102.35,1103.0,1108.2,1095.0,1096.1,1096.2,1099.24,173542,1907.65,18149,96388,55.54,,N,,N,N,N,,,,N,
2023-01-12,CDSL, EQ,1096.2,1099.8,1100.85,1076.1,1078.0,1078.65,1082.04,363504,3933.27,42484,239388,65.86,,N,,N,N,N,,,,N,
2023-01-13,CDSL, EQ,1078.65,1083.7,1086.4,1073.35,1077.9,1077.65,1078.34,250751,2703.95,21583,148237,59.12,,N,,N,N,N,,,,N,
2023-01-16,CDSL, EQ,1077.65,1080.65,1087.8,1066.7,1070.3,1070.45,1075.01,280315,3013.41,25405,152359,54.35,,N,,N,N,N,,,,N,
2023-01-17,CDSL, EQ,1070.45,1072.0,1073.55,1054.75,1061.1,1060.75,1060.81,315220,3343.87,27664,190773,60.52,,N,,N,N,N,,,,N,
2023-01-18,CDSL, EQ,1060.75,1061.2,1065.05,1054.0,1059.0,1056.8,1059.05,218790,2317.11,18456,121889,55.71,,N,,N,N,N,,,,N,
2023-01-19,CDSL, EQ,1056.8,1056.8,1059.65,1050.2,1054.0,1053.95,1053.26,220284,2320.17,19428,119602,54.29,,N,,N,N,N,,,,N,
2023-01-20,CDSL, EQ,1053.95,1050.1,1058.25,1050.1,1053.0,1052.3,1054.15,195506,2060.92,15995,101514,51.92,,N,,Y,N,N,,,,N,
2023-01-23,CDSL, EQ,1052.3,1056.8,1071.6,1053.75,1057.0,1057.95,1062.53,262066,2784.52,19941,108846,41.53,,N,,Y,N,N,,,,N,
2023-01-24,CDSL, EQ,1057.95,1063.0,1063.0,1043.45,1047.25,1046.7,1050.2,302121,3172.87,30730,176729,58.5,,N,,N,N,N,,,,N,
2023-01-25,CDSL, EQ,1046.7,1048.8,1051.95,1026.0,1033.0,1028.0,1031.3,349637,3605.82,39769,211527,60.5,,N,,N,N,N,,,,N,
2023-01-27,CDSL, EQ,1028.0,1035.0,1035.75,1005.1,1020.0,1014.9,1013.54,417675,4233.29,48666,220156,52.71,,N,,N,N,N,,,,N,
2023-01-30,CDSL, EQ,1014.9,1014.0,1030.0,1002.75,1012.0,1015.9,1018.36,229676,2338.94,23241,115044,50.09,,N,,Y,N,N,1080.3725,42.48767460594946,995.397150788101,Y,
2023-01-31,CDSL, EQ,1015.9,1017.0,1044.0,1013.05,1044.0,1041.65,1034.3,225236,2329.61,21389,109470,48.6,,N,,Y,N,N,1074.6675,39.380446239886886,995.9066075202262,N,
2023-02-01,CDSL, EQ,1041.65,1049.0,1064.95,1013.05,1021.95,1021.7,1045.18,374505,3914.24,30133,144874,38.68,,N,,N,N,N,1068.0925,36.44690541697159,995.1986891660567,N,
2023-02-02,CDSL, EQ,1021.7,999.9,1039.0,999.0,1010.0,1008.5,1017.79,425041,4326.01,38516,180685,42.51,,N,,Y,N,N,1061.7875,35.22268958841863,991.3421208231626,Y,
2023-02-03,CDSL, EQ,1008.5,1010.0,1020.0,1005.0,1009.0,1009.9,1009.65,277860,2805.42,23831,136669,49.19,,N,,N,N,N,1055.895,33.41836045932628,989.0582790813475,N,
2023-02-06,CDSL, EQ,1009.9,1010.0,1014.85,1006.0,1011.5,1009.85,1010.36,182949,1848.44,18031,96536,52.77,,N,,N,N,N,1050.5225,31.615487855929228,987.2915242881415,N,
2023-02-07,CDSL, EQ,1009.85,1014.8,1015.2,999.15,1002.5,1001.15,1003.98,282784,2839.11,28925,165302,58.46,,N,,N,N,N,1045.2649999999999,30.577709889807792,984.1095802203843,N,
2023-02-08,CDSL, EQ,1001.15,990.0,1004.0,981.1,988.0,989.7,991.3,530546,5259.28,45787,243090,45.82,,N,,N,N,N,1039.6325000000002,29.876237146813125,979.8800257063739,Y,
2023-02-09,CDSL, EQ,989.7,994.65,1004.0,980.0,1002.2,1000.65,988.61,613917,6069.24,43454,244380,39.81,,N,,Y,N,N,1034.855,27.930802181933487,978.9933956361331,Y,
2023-02-10,CDSL, EQ,1000.65,1002.05,1024.0,998.0,1001.3,1001.15,1009.47,412052,4159.52,28112,157650,38.26,,N,,N,N,N,1030.98,26.891768452935555,977.196463094129,N,
2023-02-13,CDSL, EQ,1001.15,1001.15,1004.35,987.0,989.85,990.2,991.37,254899,2527.0,25476,139190,54.61,,N,,N,N,N,1026.6075,25.998705812931394,974.6100883741373,N,
2023-02-14,CDSL, EQ,990.2,992.8,997.75,982.0,986.6,984.15,985.79,220770,2176.34,20755,116581,52.81,,N,,N,N,N,1022.2924999999999,25.495935047519904,971.3006299049601,N,
2023-02-15,CDSL, EQ,984.15,982.0,994.4,982.0,987.4,988.1,987.13,224981,2220.86,16931,94459,41.99,,N,,Y,N,N,1018.6600000000001,24.896689697522508,968.8666206049551,N,
2023-02-16,CDSL, EQ,988.1,990.0,1017.95,990.0,998.0,998.5,1003.48,401387,4027.82,26422,158505,39.49,,N,,Y,N,N,1015.7450000000001,23.573936879528368,968.5971262409433,N,
2023-02-17,CDSL, EQ,998.5,999.0,1012.4,998.5,1007.65,1007.3,1007.81,242077,2439.68,17508,101236,41.82,,N,,Y,N,N,1013.4125,21.83884079124282,969.7348184175144,N,
2023-02-20,CDSL, EQ,1007.3,1012.3,1012.3,992.05,994.2,995.0,999.78,210272,2102.26,18066,103935,49.43,,N,,N,N,N,1010.5475,20.162996820648033,970.2215063587039,N,
2023-02-21,CDSL, EQ,995.0,1000.0,1004.9,995.0,996.0,997.05,999.73,170797,1707.51,14183,94820,55.52,,N,,N,N,N,1007.5024999999999,16.973861290385663,973.5547774192286,N,
2023-02-22,CDSL, EQ,997.05,997.8,1001.7,988.0,999.0,997.55,994.14,240964,2395.52,21458,128122,53.17,,N,,N,N,N,1005.0449999999998,14.356274073141275,976.3324518537173,N,
2023-02-23,CDSL, EQ,997.55,999.0,1001.1,985.7,997.0,994.35,992.99,211834,2103.5,19758,108411,51.18,,N,,N,N,N,1003.3625,13.468841967569432,976.424816064861,Y,
2023-02-24,CDSL, EQ,994.35,998.9,1000.85,990.0,991.3,991.2,993.96,171058,1700.24,18027,89382,52.25,,N,,N,N,N,1002.1775,13.442885762795518,975.291728474409,N,
2023-02-27,CDSL, EQ,991.2,992.0,992.0,972.1,981.0,979.8,979.7,376442,3688.02,26603,251328,66.76,,N,,N,N,N,1000.3725000000001,13.918555156034369,972.5353896879313,Y,
2023-02-28,CDSL, EQ,979.8,975.0,999.9,972.4,995.0,989.4,981.47,238335,2339.18,21166,129625,54.39,,N,,Y,N,N,997.76,10.158890324812585,977.4422193503748,Y,
2023-03-01,CDSL, EQ,989.4,995.0,996.0,989.05,992.1,992.85,992.72,158874,1577.18,14104,83049,52.27,,N,,N,N,N,996.3175000000001,8.492183325362838,979.3331333492745,Y,
2023-03-02,CDSL, EQ,992.85,996.0,1009.0,985.0,987.7,988.0,999.11,311124,3108.46,18696,117115,37.64,,N,,N,N,N,995.2925000000001,8.175642176611678,978.9412156467768,Y,
2023-03-03,CDSL, EQ,988.0,993.2,1006.0,993.0,999.4,999.6,1001.33,215562,2158.48,13928,94446,43.81,,N,,Y,N,N,994.7774999999999,7.5038669855504425,979.7697660288991,N,
2023-03-06,CDSL, EQ,999.6,1004.0,1037.65,1001.3,1017.4,1014.95,1023.45,709960,7266.09,36923,223399,31.47,,N,,Y,N,N,995.0325,8.105558115787764,978.8213837684245,N,
2023-03-08,CDSL, EQ,1014.95,1013.95,1021.7,1005.3,1016.0,1013.25,1014.11,214385,2174.1,14617,84249,39.3,,N,,N,N,N,995.6375,8.989568150156469,977.6583636996871,N,
2023-03-09,CDSL, EQ,1013.25,1017.5,1019.0,988.2,996.0,994.9,1004.58,287161,2884.75,19103,160752,55.98,,N,,N,N,N,995.8974999999998,8.883374107078211,978.1307517858434,N,
2023-03-10,CDSL, EQ,994.9,980.0,1007.3,980.0,1007.0,1002.8,993.68,260506,2588.59,19604,128593,49.36,,N,,Y,N,N,996.0050000000001,8.956619134237052,978.091761731526,Y,
2023-03-13,CDSL, EQ,1002.8,1001.85,1008.05,975.0,979.7,978.15,986.24,380998,3757.57,32297,200436,52.61,,N,,N,N,N,994.8549999999999,9.706426248950107,975.4421475020997,Y,
2023-03-14,CDSL, EQ,978.15,980.1,985.4,971.0,978.0,975.6,976.86,231784,2264.19,20348,118782,51.25,1031.288,N,,N,N,N,994.125,10.58426712277745,972.956465754445,Y,
2023-03-15,CDSL, EQ,975.6,980.1,994.8,969.0,972.55,970.7,981.8,371327,3645.68,23154,141010,37.97,1027.587,N,,N,N,N,993.4525,11.627309900673822,970.1978801986523,Y,
2023-03-16,CDSL, EQ,970.7,970.0,973.8,950.2,954.6,952.2,955.33,380628,3636.24,31963,186240,48.93,1023.5670000000001,N,,N,N,N,991.6574999999999,14.827732507560993,962.0020349848779,Y,
2023-03-17,CDSL, EQ,952.2,957.9,968.95,947.9,950.5,950.05,953.48,264443,2521.41,22821,131931,49.89,1019.8759999999999,N,,N,N,N,989.2349999999999,17.387783824161758,954.4594323516764,Y,
2023-03-20,CDSL, EQ,950.05,950.0,955.0,930.0,951.15,951.3,941.16,446048,4198.02,30211,221439,49.64,1016.347,N,,Y,N,N,986.4350000000001,18.778887221109514,948.877225557781,Y,
2023-03-21,CDSL, EQ,951.3,955.9,971.7,952.7,964.0,964.7,964.18,284834,2746.3,16581,134381,47.18,1013.295,N,,Y,N,N,984.9199999999998,19.267414542638754,946.3851709147224,Y,
2023-03-22,CDSL, EQ,964.7,969.5,978.7,966.0,968.2,968.65,971.63,234233,2275.89,18661,107646,45.96,1010.5419999999999,N,,N,N,N,983.5,19.37263398117081,944.7547320376584,N,
2023-03-23,CDSL, EQ,968.65,968.0,968.0,950.05,954.0,952.25,958.17,185547,1777.85,15834,92189,49.68,1007.54,N,,N,N,N,981.235,20.270844372619038,940.693311254762,Y,
2023-03-24,CDSL, EQ,952.25,950.2,956.5,938.0,940.8,940.25,945.89,213653,2020.92,18959,108175,50.63,1004.421,N,,N,N,N,978.53,21.96727470340213,934.5954505931957,Y,
2023-03-27,CDSL, EQ,940.25,930.0,935.0,905.0,908.25,911.25,919.85,434057,3992.66,35027,245032,56.45,1001.073,N,,N,N,N,974.5325,26.37296400223442,921.7865719955312,Y,
2023-03-28,CDSL, EQ,911.25,911.3,917.95,880.9,884.0,885.7,898.0,470848,4228.22,37616,262461,55.74,997.2339999999999,N,,N,N,N,969.8275,32.9559972778695,903.915505444261,Y,
2023-03-29,CDSL, EQ,885.7,887.1,909.95,887.0,893.0,891.1,894.43,483883,4327.99,25732,230447,47.62,993.6470000000002,N,,Y,N,N,964.9125,36.969154550217795,890.9741908995644,Y,
2023-03-31,CDSL, EQ,891.1,896.45,927.8,896.45,907.0,908.75,911.74,707266,6448.41,37357,307531,43.48,990.6070000000001,N,,Y,N,N,960.7074999999999,38.380183603274325,883.9471327934513,N,
2023-04-03,CDSL, EQ,908.75,913.0,932.0,910.75,931.95,927.45,925.31,297588,2753.6,17290,104501,35.12,988.02,N,,Y,N,N,957.68,38.501945952188684,880.6761080956226,N,
2023-04-05,CDSL, EQ,927.45,934.8,953.25,930.1,952.5,951.45,942.38,249491,2351.16,15944,113169,45.36,985.97,N,,Y,N,N,955.2725,37.22704334994848,880.8184133001031,N,
2023-04-06,CDSL, EQ,951.45,956.0,977.95,952.25,973.8,973.8,966.93,323039,3123.56,18533,129291,40.02,984.4,N,,Y,N,Y,953.2149999999999,34.814093108213584,883.5868137835728,N,
2023-04-10,CDSL, EQ,973.8,981.0,994.0,971.2,990.0,992.15,984.71,284143,2797.99,17180,121634,42.81,983.0840000000001,N,,Y,N,Y,952.1600000000001,33.18042622104971,885.7991475579007,N,
2023-04-11,CDSL, EQ,992.15,997.9,1005.0,987.0,997.1,999.0,999.17,350844,3505.51,22004,149271,42.55,982.13,N,,Y,N,Y,952.3650000000001,33.46979038507784,885.4254192298445,N,
2023-04-12,CDSL, EQ,999.0,1002.75,1004.0,993.6,999.95,997.05,998.63,223318,2230.11,13969,119685,53.59,981.511,N,,N,N,N,952.0775,33.03564054249029,886.0062189150194,N,
2023-04-13,CDSL, EQ,997.05,998.9,1002.95,988.75,1000.0,999.6,997.27,178980,1784.91,11068,75896,42.4,981.205,N,,Y,N,Y,953.15,34.252410595152924,884.6451788096941,N,
2023-04-17,CDSL, EQ,999.6,999.55,1016.0,987.0,1002.7,1003.25,1002.47,325647,3264.51,16092,160639,49.33,980.9520000000001,N,,Y,N,Y,954.5324999999999,35.73226934254831,883.0679613149033,N,
2023-04-18,CDSL, EQ,1003.25,1008.8,1015.25,999.4,1012.0,1011.35,1010.91,231702,2342.3,14135,119204,51.45,980.346,N,,Y,N,N,956.5650000000002,37.79677339333829,880.9714532133236,N,
2023-04-19,CDSL, EQ,1011.35,1010.9,1010.9,996.3,1007.1,1007.2,1004.09,224437,2253.56,10111,115603,51.51,980.0559999999999,N,,N,N,N,959.3149999999999,39.42809945097262,880.4588010980547,N,
2023-04-20,CDSL, EQ,1007.2,1001.0,1014.5,997.65,1012.0,1010.85,1008.8,274159,2765.71,13620,142028,51.8,980.1029999999998,Y,,Y,N,N,962.3550000000001,40.98915742383329,880.3766851523335,N,
2023-04-21,CDSL, EQ,1010.85,1014.8,1025.0,1002.75,1005.4,1005.3,1010.7,356536,3603.52,13861,230758,64.72,980.0110000000001,N,,N,N,N,965.055,41.98895186769214,881.0770962646156,N,
2023-04-24,CDSL, EQ,1005.3,1006.05,1010.8,984.0,989.0,987.0,995.79,205878,2050.11,15711,108594,52.75,979.554,N,,N,N,Y,966.1700000000001,42.27414414459379,881.6217117108125,N,
2023-04-25,CDSL, EQ,987.0,991.0,1013.7,986.5,993.5,991.5,1000.18,537202,5372.99,26616,155436,28.93,979.3610000000001,N,,Y,N,Y,967.3125,42.651781214733255,882.0089375705335,N,
2023-04-26,CDSL, EQ,991.5,993.7,1001.45,988.05,996.0,996.1,993.49,318035,3159.64,18561,175195,55.09,979.4889999999999,Y,,Y,N,Y,969.5049999999999,42.96266096091005,883.5796780781798,N,
2023-04-27,CDSL, EQ,996.1,1000.0,1009.4,997.0,1001.35,1001.8,1003.23,334889,3359.71,15540,125592,37.5,979.512,Y,,Y,N,N,972.5825000000001,42.96124714878452,886.660005702431,N,
2023-04-28,CDSL, EQ,1001.8,1006.8,1010.3,997.1,1005.0,1005.6,1004.93,303232,3047.27,16619,131580,43.39,979.6010000000001,Y,,N,N,N,977.3,41.0077592144398,895.2844815711203,N,
2023-05-02,CDSL, EQ,1005.6,982.0,996.8,973.5,991.3,990.55,990.52,550608,5453.86,28493,221456,40.22,979.6080000000001,Y,,Y,N,Y,982.5424999999999,34.93333227660034,912.6758354467993,N,
2023-05-03,CDSL, EQ,990.55,991.7,998.1,988.65,991.3,990.1,992.37,183081,1816.85,11954,101671,55.53,979.727,Y,,N,N,Y,987.4925000000001,27.52200208350056,932.4484958329989,N,
2023-05-04,CDSL, EQ,990.1,990.1,999.0,987.0,991.0,989.35,991.41,216868,2150.06,13138,121941,56.23,979.752,Y,,N,N,Y,991.5225,20.35216576474817,950.8181684705037,N,
2023-05-05,CDSL, EQ,989.35,991.0,996.9,989.0,991.0,990.45,992.44,144983,1438.87,10213,73889,50.96,979.5909999999999,N,,N,N,Y,994.6725,13.702511054931662,967.2674778901367,N,
2023-05-08,CDSL, EQ,990.45,994.8,996.0,986.0,990.0,988.55,990.33,284560,2818.08,17516,136680,48.03,979.216,N,,N,N,Y,996.5274999999999,9.369315469575104,977.7888690608497,Y,
2023-05-09,CDSL, EQ,988.55,991.7,996.0,975.1,983.5,981.95,988.82,374939,3707.45,23890,194400,51.85,978.955,N,,N,N,Y,996.9350000000001,8.462115263741113,980.0107694725178,Y,
