DATE1,SYMBOL,SERIES,PREV_CLOSE,Open,High,Low,LAST_PRICE,Close,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,50SMA,is_rising,is_rising_10d,is_Bullish,is_hammer,50_support,20SMA,20STD,LBB,LBB_support,decision
2023-01-02,BATAINDIA, EQ,1649.15,1650.0,1656.95,1640.15,1654.25,1653.55,1648.47,198652,3274.72,8344,124276,62.56,,N,,Y,N,N,,,,N,
2023-01-03,BATAINDIA, EQ,1653.55,1656.0,1656.0,1630.05,1648.0,1645.85,1643.36,204748,3364.75,10701,131873,64.41,,N,,N,N,N,,,,N,
2023-01-04,BATAINDIA, EQ,1645.85,1650.0,1651.3,1625.3,1639.2,1638.65,1634.91,251860,4117.68,13050,139785,55.5,,N,,N,N,N,,,,N,
2023-01-05,BATAINDIA, EQ,1638.65,1639.15,1645.0,1613.4,1628.05,1635.1,1633.38,279136,4559.34,9014,183965,65.91,,N,,N,N,N,,,,N,
2023-01-06,BATAINDIA, EQ,1635.1,1635.1,1642.9,1618.1,1625.0,1624.85,1628.08,215943,3515.73,8254,140295,64.97,,N,,N,N,N,,,,N,
2023-01-09,BATAINDIA, EQ,1624.85,1644.95,1644.95,1627.95,1633.3,1635.4,1637.4,245223,4015.29,12462,175115,71.41,,N,,N,N,N,,,,N,
2023-01-10,BATAINDIA, EQ,1635.4,1639.9,1650.0,1622.15,1628.0,1624.9,1639.2,256073,4197.55,12627,165532,64.64,,N,,N,N,N,,,,N,
2023-01-11,BATAINDIA, EQ,1624.9,1628.7,1640.75,1618.4,1630.0,1637.4,1634.77,191655,3133.11,9162,111348,58.1,,N,,Y,N,N,,,,N,
2023-01-12,BATAINDIA, EQ,1637.4,1637.4,1654.95,1632.1,1634.0,1636.6,1643.65,232141,3815.58,13515,129148,55.63,,N,,N,N,N,,,,N,
2023-01-13,BATAINDIA, EQ,1636.6,1639.45,1641.5,1551.1,1580.0,1578.9,1577.33,893881,14099.5,43926,378748,42.37,,N,,N,N,N,,,,N,
