DATE1,SYMBOL,SERIES,PREV_CLOSE,Open,High,Low,LAST_PRICE,Close,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,50SMA,is_rising,is_rising_10d,is_Bullish,is_hammer,50_support,20SMA,20STD,LBB,LBB_support,decision
2023-01-02,BALRAMCHIN, EQ,396.75,398.0,404.15,394.0,400.0,399.15,399.42,1626810,6497.73,22992,336396,20.68,,N,,Y,N,N,,,,N,
2023-01-03,BALRAMCHIN, EQ,399.15,401.4,407.0,395.0,402.0,402.3,401.58,2225948,8938.9,26545,447204,20.09,,N,,Y,N,N,,,,N,
2023-01-04,BALRAMCHIN, EQ,402.3,401.9,402.15,379.25,386.9,386.75,388.29,3836775,14897.89,45470,933412,24.33,,N,,N,N,N,,,,N,
2023-01-05,BALRAMCHIN, EQ,386.75,388.7,390.9,381.15,388.95,389.15,386.52,1445991,5589.06,19800,233939,16.18,,N,,Y,N,N,,,,N,
2023-01-06,BALRAMCHIN, EQ,389.15,389.15,391.35,380.4,384.95,384.65,384.99,1139529,4387.04,14693,287201,25.2,,N,,N,N,N,,,,N,
2023-01-09,BALRAMCHIN, EQ,384.65,385.5,390.95,383.55,385.35,386.1,387.07,694132,2686.75,10475,141478,20.38,,N,,Y,N,N,,,,N,
2023-01-10,BALRAMCHIN, EQ,386.1,387.9,390.75,383.6,387.0,386.9,386.87,768418,2972.78,11149,134284,17.48,,N,,N,N,N,,,,N,
2023-01-11,BALRAMCHIN, EQ,386.9,387.0,398.0,387.0,390.3,390.55,392.17,2381273,9338.53,30141,394212,16.55,,N,,Y,N,N,,,,N,
2023-01-12,BALRAMCHIN, EQ,390.55,391.0,392.95,385.0,386.1,386.95,388.57,711148,2763.34,12842,147899,20.8,,N,,N,N,N,,,,N,
2023-01-13,BALRAMCHIN, EQ,386.95,388.0,396.4,384.6,393.6,394.15,391.86,1089441,4269.05,16505,249660,22.92,,N,,Y,N,N,,,,N,
2023-01-16,BALRAMCHIN, EQ,394.15,395.95,398.7,390.25,394.05,394.7,394.04,742877,2927.23,12905,137123,18.46,,N,,N,N,N,,,,N,
2023-01-17,BALRAMCHIN, EQ,394.7,394.45,399.6,390.1,397.65,397.8,396.78,1280423,5080.47,18602,250361,19.55,,N,,Y,N,N,,,,N,
2023-01-18,BALRAMCHIN, EQ,397.8,398.2,406.75,398.0,401.0,401.05,402.86,3352858,13507.17,36346,397451,11.85,,N,,Y,N,N,,,,N,
2023-01-19,BALRAMCHIN, EQ,401.05,399.3,400.45,389.6,392.0,392.35,394.11,913912,3601.79,18348,250036,27.36,,N,,N,N,N,,,,N,
2023-01-20,BALRAMCHIN, EQ,392.35,395.7,396.4,388.05,389.35,389.6,392.11,858972,3368.15,15518,256561,29.87,,N,,N,N,N,,,,N,
2023-01-23,BALRAMCHIN, EQ,389.6,390.1,392.1,385.1,386.2,386.65,388.02,860128,3337.5,13230,237871,27.66,,N,,N,N,N,,,,N,
2023-01-24,BALRAMCHIN, EQ,386.65,387.2,388.25,371.95,373.0,373.6,377.89,1339058,5060.14,21334,426129,31.82,,N,,N,N,N,,,,N,
2023-01-25,BALRAMCHIN, EQ,373.6,373.5,374.7,362.0,363.0,363.65,366.98,924903,3394.18,16127,247301,26.74,,N,,N,N,N,,,,N,
2023-01-27,BALRAMCHIN, EQ,363.65,365.0,368.0,358.75,364.6,364.05,363.26,1344236,4883.12,23600,463411,34.47,,N,,N,N,N,,,,N,
2023-01-30,BALRAMCHIN, EQ,364.05,363.95,369.8,360.0,363.9,363.45,363.88,1120824,4078.48,17741,337834,30.14,,N,,N,N,N,386.6775,11.852853032076274,362.9717939358475,Y,
2023-01-31,BALRAMCHIN, EQ,363.45,366.0,380.0,362.1,377.85,378.1,373.35,1363414,5090.32,21107,453079,33.23,,N,,Y,N,N,385.625,11.619329403604727,362.38634119279055,Y,
2023-02-01,BALRAMCHIN, EQ,378.1,382.95,382.95,363.4,369.0,368.25,374.6,1393825,5221.21,22535,396069,28.42,,N,,N,N,N,383.9225,11.54176027576199,360.83897944847604,Y,
2023-02-02,BALRAMCHIN, EQ,368.25,367.85,373.2,364.5,370.0,369.25,369.41,644511,2380.91,19397,190776,29.6,,N,,Y,N,N,383.0475,11.971473494586137,359.1045530108277,N,
2023-02-03,BALRAMCHIN, EQ,369.25,370.15,371.65,360.5,364.6,365.65,364.73,579653,2114.14,13545,134653,23.23,,N,,N,N,N,381.8725,12.483309646758007,356.90588070648397,N,
2023-02-06,BALRAMCHIN, EQ,365.65,365.65,367.1,356.0,359.8,358.85,361.16,1568054,5663.12,29228,839014,53.51,,N,,N,N,N,380.5825,13.47486231742957,353.63277536514084,Y,
2023-02-07,BALRAMCHIN, EQ,358.85,359.8,365.75,357.8,363.3,363.15,361.16,1580290,5707.37,22382,309689,19.6,,N,,Y,N,N,379.435,13.949119006325473,351.53676198734905,N,
2023-02-08,BALRAMCHIN, EQ,363.15,363.2,365.8,359.3,362.0,362.85,362.0,492870,1784.18,9162,122882,24.93,,N,,N,N,N,378.23249999999996,14.303838967582271,349.6248220648354,N,
2023-02-09,BALRAMCHIN, EQ,362.85,361.0,364.65,358.8,363.5,362.85,362.06,563491,2040.18,19008,212384,37.69,,N,,Y,N,N,376.84749999999997,14.389199851569908,348.06910029686014,N,
