DATE1,SYMBOL,SERIES,PREV_CLOSE,Open,High,Low,LAST_PRICE,Close,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,50SMA,is_rising,is_rising_10d,is_Bullish,is_hammer,50_support,20SMA,20STD,LBB,LBB_support,decision
2023-01-02,ULTRACEMCO, EQ,6959.05,6979.9,7039.95,6950.1,7000.0,7017.95,7006.66,212580,14894.77,25791,101131,47.57,,N,,Y,N,N,,,,N,
2023-01-03,ULTRACEMCO, EQ,7017.95,7029.95,7039.0,6960.05,6992.0,6993.6,6995.84,188315,13174.21,25506,99156,52.65,,N,,N,N,N,,,,N,
2023-01-04,ULTRACEMCO, EQ,6993.6,7000.0,7062.0,6983.85,6994.7,7005.35,7024.96,319221,22425.16,46567,147987,46.36,,N,,Y,N,N,,,,N,
2023-01-05,ULTRACEMCO, EQ,7005.35,7014.95,7042.2,6945.0,7003.0,7007.0,6998.0,236570,16555.18,34372,119593,50.55,,N,,N,N,N,,,,N,
2023-01-06,ULTRACEMCO, EQ,7007.0,7007.0,7029.9,6951.0,6987.7,6982.2,6990.14,160184,11197.08,19004,70412,43.96,,N,,N,N,N,,,,N,
2023-01-09,ULTRACEMCO, EQ,6982.2,7040.0,7064.0,7002.9,7028.0,7034.85,7033.92,298470,20994.16,50034,194051,65.02,,N,,N,N,N,,,,N,
2023-01-10,ULTRACEMCO, EQ,7034.85,7049.95,7049.95,6889.15,6914.0,6920.3,6946.05,263888,18329.79,39986,144124,54.62,,N,,N,N,N,,,,N,
2023-01-11,ULTRACEMCO, EQ,6920.3,6948.0,7033.0,6922.0,7017.45,7021.95,6986.49,295408,20638.66,35990,181972,61.6,,N,,Y,N,N,,,,N,
2023-01-12,ULTRACEMCO, EQ,7021.95,7024.95,7166.95,7024.95,7155.0,7153.35,7111.38,566492,40285.37,69775,298734,52.73,,N,,Y,N,N,,,,N,
2023-01-13,ULTRACEMCO, EQ,7153.35,7175.0,7258.0,7138.0,7244.95,7248.9,7217.15,462134,33352.91,57439,208294,45.07,,N,,Y,N,N,,,,N,
2023-01-16,ULTRACEMCO, EQ,7248.9,7270.0,7334.75,7250.25,7270.1,7284.85,7302.4,440500,32167.07,49639,260901,59.23,,N,,Y,N,N,,,,N,
2023-01-17,ULTRACEMCO, EQ,7284.85,7280.0,7389.0,7262.85,7376.0,7377.65,7347.34,385734,28341.2,46922,206753,53.6,,N,,Y,N,N,,,,N,
2023-01-18,ULTRACEMCO, EQ,7377.65,7373.0,7383.0,7270.0,7279.75,7283.45,7330.02,447736,32819.14,48426,255088,56.97,,N,,N,N,N,,,,N,
2023-01-19,ULTRACEMCO, EQ,7283.45,7260.0,7260.0,7186.05,7206.0,7212.35,7213.09,412001,29718.01,49641,256482,62.25,,N,,N,N,N,,,,N,
2023-01-20,ULTRACEMCO, EQ,7212.35,7212.35,7265.0,7150.0,7151.0,7177.15,7211.9,353292,25479.08,33974,222712,63.04,,N,,N,N,N,,,,N,
2023-01-23,ULTRACEMCO, EQ,7177.15,7125.0,7184.95,6830.0,6860.0,6849.75,6955.42,998103,69422.3,101333,493400,49.43,,N,,N,N,N,,,,N,
2023-01-24,ULTRACEMCO, EQ,6849.75,6882.0,6897.65,6782.6,6806.0,6809.7,6826.26,444188,30321.43,56483,229016,51.56,,N,,N,N,N,,,,N,
