DATE1,SYMBOL,SERIES,PREV_CLOSE,Open,High,Low,LAST_PRICE,Close,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,50SMA,is_rising,is_rising_10d,is_Bullish,is_hammer,50_support,20SMA,20STD,LBB,LBB_support,decision
2023-01-02,BASF, EQ,2819.7,2834.5,2838.8,2800.0,2801.0,2805.45,2817.18,8775,247.21,2188,4465,50.88,,N,,N,N,N,,,,N,
2023-01-03,BASF, EQ,2805.45,2800.25,2823.0,2775.0,2775.05,2777.75,2792.34,7803,217.89,1489,4424,56.7,,N,,N,N,N,,,,N,
2023-01-04,BASF, EQ,2777.75,2776.05,2795.0,2765.9,2780.0,2782.8,2781.22,5993,166.68,1440,2582,43.08,,N,,Y,N,N,,,,N,
2023-01-05,BASF, EQ,2782.8,2789.0,2808.95,2751.0,2797.85,2791.4,2783.13,10119,281.63,2006,5597,55.31,,N,,Y,N,N,,,,N,
2023-01-06,BASF, EQ,2791.4,2793.05,2793.05,2727.0,2747.0,2743.1,2750.09,12699,349.23,1797,7106,55.96,,N,,N,N,N,,,,N,
2023-01-09,BASF, EQ,2743.1,2740.0,2768.0,2732.0,2744.0,2747.8,2745.83,9323,255.99,1859,5213,55.92,,N,,Y,N,N,,,,N,
2023-01-10,BASF, EQ,2747.8,2762.25,2766.7,2736.6,2751.05,2749.95,2749.11,7321,201.26,1488,4373,59.73,,N,,N,N,N,,,,N,
2023-01-11,BASF, EQ,2749.95,2752.0,2777.95,2735.3,2750.0,2754.55,2759.96,6056,167.14,1652,2546,42.04,,N,,Y,N,N,,,,N,
2023-01-12,BASF, EQ,2754.55,2768.7,2792.95,2733.0,2747.0,2749.4,2761.59,8322,229.82,1835,4063,48.82,,N,,N,N,N,,,,N,
2023-01-13,BASF, EQ,2749.4,2756.2,2772.9,2745.1,2752.0,2756.85,2759.07,8986,247.93,1851,6236,69.4,,N,,Y,N,N,,,,N,
2023-01-16,BASF, EQ,2756.85,2750.0,2767.0,2728.05,2760.0,2748.25,2741.19,6175,169.27,1433,3846,62.28,,N,,N,N,N,,,,N,
2023-01-17,BASF, EQ,2748.25,2749.05,2760.0,2700.05,2721.0,2713.6,2726.72,12468,339.97,3171,8978,72.01,,N,,N,N,N,,,,N,
2023-01-18,BASF, EQ,2713.6,2723.0,2728.0,2654.0,2660.0,2665.35,2678.5,14929,399.87,4733,9425,63.13,,N,,N,N,N,,,,N,
2023-01-19,BASF, EQ,2665.35,2668.95,2677.4,2625.1,2640.0,2632.25,2651.58,15465,410.07,3685,10243,66.23,,N,,N,N,N,,,,N,
2023-01-20,BASF, EQ,2632.25,2637.0,2640.0,2600.0,2620.0,2609.2,2614.51,20239,529.15,2872,15240,75.3,,N,,N,N,N,,,,N,
2023-01-23,BASF, EQ,2609.2,2622.0,2622.0,2598.05,2614.75,2614.7,2608.27,6346,165.52,1438,3824,60.26,,N,,N,N,N,,,,N,
2023-01-24,BASF, EQ,2614.7,2609.0,2634.4,2606.5,2629.0,2627.95,2621.77,4396,115.25,1156,2362,53.73,,N,,Y,N,N,,,,N,
2023-01-25,BASF, EQ,2627.95,2627.5,2627.95,2586.15,2619.0,2606.25,2606.02,9107,237.33,2420,5767,63.32,,N,,N,N,N,,,,N,
2023-01-27,BASF, EQ,2606.25,2612.0,2621.95,2570.0,2587.6,2584.8,2584.26,8055,208.16,2386,3924,48.72,,N,,N,N,N,,,,N,
2023-01-30,BASF, EQ,2584.8,2584.8,2608.0,2555.0,2607.75,2601.0,2585.77,5535,143.12,1259,3121,56.39,,N,,Y,N,N,2703.12,75.51300236592245,2552.093995268155,Y,
2023-01-31,BASF, EQ,2601.0,2614.7,2679.0,2399.95,2460.0,2439.35,2483.5,114636,2846.98,13353,37573,32.78,,N,,N,N,N,2684.815,91.97933992850909,2500.856320142982,Y,
2023-02-01,BASF, EQ,2439.35,2439.35,2494.0,2352.7,2449.0,2453.45,2420.41,58220,1409.17,9956,16846,28.94,,N,,Y,N,N,2668.6,102.69477130132572,2463.2104573973484,Y,
2023-02-02,BASF, EQ,2453.45,2488.0,2499.4,2415.0,2415.1,2429.85,2460.17,20576,506.2,3742,13276,64.52,,N,,N,N,N,2650.9525000000003,111.94673131144026,2427.0590373771197,Y,
2023-02-03,BASF, EQ,2429.85,2428.0,2428.0,2319.05,2349.0,2346.5,2363.97,30411,718.91,5316,18468,60.73,,N,,N,N,N,2628.7074999999995,125.90271231035997,2376.9020753792797,Y,
2023-02-06,BASF, EQ,2346.5,2320.0,2355.15,2305.0,2305.0,2315.85,2323.77,20168,468.66,3725,11453,56.79,,N,,N,N,N,2607.3450000000003,140.83312437439082,2325.6787512512187,Y,
2023-02-07,BASF, EQ,2315.85,2315.85,2320.85,2277.0,2281.0,2287.1,2298.89,18254,419.64,3170,11372,62.3,,N,,N,N,N,2584.31,153.73634950100362,2276.8373009979928,Y,
2023-02-08,BASF, EQ,2287.1,2305.3,2360.0,2289.45,2359.0,2355.0,2326.08,15446,359.29,3586,6387,41.35,,N,,Y,N,N,2564.5625,156.67761560051633,2251.2072687989676,N,
2023-02-09,BASF, EQ,2355.0,2361.0,2367.4,2325.6,2335.0,2336.55,2341.0,10162,237.89,2089,5121,50.39,,N,,N,N,N,2543.6625,157.87534712634252,2227.9118057473147,N,
2023-02-10,BASF, EQ,2336.55,2336.55,2353.8,2310.4,2334.85,2318.8,2328.35,16363,380.99,2499,10175,62.18,,N,,N,N,N,2522.1325,157.70263262078504,2206.7272347584303,N,
2023-02-13,BASF, EQ,2318.8,2349.0,2349.0,2289.45,2289.45,2300.1,2304.8,20283,467.48,2896,14549,71.73,,N,,N,N,N,2499.2949999999996,154.9715397470739,2189.351920505852,N,
2023-02-14,BASF, EQ,2300.1,2304.0,2306.3,2201.0,2218.2,2235.5,2261.33,14925,337.5,2631,9937,66.58,,N,,N,N,N,2473.6575,154.0285288638027,2165.6004422723945,N,
2023-02-15,BASF, EQ,2235.5,2233.7,2235.0,2193.0,2205.0,2212.55,2207.55,39020,861.39,3329,29298,75.08,,N,,N,N,N,2448.605,153.6953813126536,2141.214237374693,N,
2023-02-16,BASF, EQ,2212.55,2198.05,2324.9,2198.05,2292.0,2287.8,2275.54,27110,616.9,6571,9458,34.89,,N,,Y,N,N,2429.7275,148.78026669077724,2132.1669666184453,N,
2023-02-17,BASF, EQ,2287.8,2299.25,2460.0,2287.15,2365.55,2374.75,2410.1,162191,3908.97,17779,22857,14.09,,N,,Y,N,N,2416.8525,141.28501193928548,2134.2824761214288,N,
2023-02-20,BASF, EQ,2374.75,2375.9,2390.0,2351.6,2355.0,2356.85,2369.45,10155,240.62,2541,4361,42.94,,N,,N,N,N,2404.235,134.29863629436497,2135.63772741127,N,
2023-02-21,BASF, EQ,2356.85,2356.85,2400.1,2309.0,2374.0,2358.6,2335.9,14495,338.59,2612,9353,64.53,,N,,Y,N,N,2391.43,125.0671455448497,2141.2957089103006,N,
2023-02-22,BASF, EQ,2358.6,2369.45,2369.45,2311.0,2325.0,2331.9,2330.58,37344,870.33,2102,31562,84.52,,N,,N,N,N,2376.6275,112.48715888701881,2151.6531822259626,N,
2023-02-23,BASF, EQ,2331.9,2331.95,2350.75,2322.0,2328.0,2325.65,2331.36,5581,130.11,1227,2485,44.53,,N,,N,N,N,2362.5975000000003,99.0346171202655,2164.5282657594694,N,
2023-02-24,BASF, EQ,2325.65,2332.0,2389.95,2321.0,2333.05,2341.2,2338.6,23699,554.22,2721,16517,69.69,,N,,Y,N,N,2350.4175,84.1258788567507,2182.1657422864987,N,
2023-02-27,BASF, EQ,2341.2,2335.0,2335.0,2301.0,2305.0,2305.3,2314.89,10006,231.63,1613,7139,71.35,,N,,N,N,N,2335.6325,60.410081667755165,2214.81233666449,N,
2023-02-28,BASF, EQ,2305.3,2302.0,2318.0,2286.05,2291.0,2301.05,2298.32,6223,143.02,1290,2852,45.83,,N,,N,N,N,2328.7174999999997,55.64003971724324,2217.437420565513,N,
2023-03-01,BASF, EQ,2301.05,2302.0,2330.0,2292.05,2324.0,2320.2,2313.3,4194,97.02,1097,2307,55.01,,N,,Y,N,N,2322.0550000000003,47.26578794991001,2227.5234241001804,N,
2023-03-02,BASF, EQ,2320.2,2328.0,2331.7,2293.9,2306.0,2301.05,2305.5,7050,162.54,1062,5127,72.72,,N,,N,N,N,2315.615,40.025659861743,2235.563680276514,N,
2023-03-03,BASF, EQ,2301.05,2307.0,2320.0,2285.0,2298.0,2295.65,2301.4,4846,111.53,1203,2881,59.45,,N,,N,N,N,2313.0725,39.57301537730157,2233.926469245397,N,
2023-03-06,BASF, EQ,2295.65,2310.0,2455.0,2266.6,2428.0,2424.05,2371.55,42817,1015.42,7426,17914,41.84,,N,,Y,N,N,2318.4825,46.72279753193362,2225.036904936133,N,
2023-03-08,BASF, EQ,2424.05,2424.05,2429.1,2400.0,2411.0,2410.85,2412.23,8044,194.04,1839,3202,39.81,,N,,N,N,N,2324.67,50.397664419563405,2223.8746711608733,N,
2023-03-09,BASF, EQ,2410.85,2404.0,2467.0,2396.45,2419.0,2410.4,2431.2,11621,282.53,2733,6062,52.16,,N,,Y,N,N,2327.44,53.57475495436841,2220.290490091263,N,
2023-03-10,BASF, EQ,2410.4,2401.0,2402.25,2328.6,2335.0,2340.9,2359.18,13470,317.78,2103,9775,72.57,,N,,N,N,N,2327.6575,53.62249448201057,2220.4125110359787,N,
2023-03-13,BASF, EQ,2340.9,2340.0,2345.75,2300.0,2309.7,2306.05,2316.52,9057,209.81,1474,5843,64.51,,N,,N,N,N,2327.02,53.80880724232487,2219.40238551535,N,
2023-03-14,BASF, EQ,2306.05,2317.6,2317.6,2280.0,2290.0,2292.2,2292.92,8567,196.43,1188,5646,65.9,2483.549,N,,N,N,N,2326.625,54.045298982472374,2218.5344020350553,N,
2023-03-15,BASF, EQ,2292.2,2303.7,2320.0,2270.0,2270.0,2276.1,2296.21,7206,165.46,1337,3090,42.88,2472.962,N,,N,N,N,2328.655,51.126048824651285,2226.402902350698,N,
2023-03-16,BASF, EQ,2276.1,2284.0,2289.0,2250.1,2274.0,2282.1,2278.67,18945,431.69,1385,15293,80.72,2463.049,N,,N,N,N,2332.1325,44.78528974597765,2242.5619205080448,Y,
2023-03-17,BASF, EQ,2282.1,2280.0,2289.45,2250.0,2258.0,2256.5,2267.28,10778,244.37,1871,5810,53.91,2452.5229999999997,N,,N,N,N,2330.5675,46.91237148859345,2236.7427570228133,Y,
2023-03-20,BASF, EQ,2256.5,2221.15,2325.0,2218.55,2264.95,2251.4,2248.43,12870,289.37,2031,8364,64.99,2441.723,N,,Y,N,N,2324.4,48.86570210387671,2226.668595792247,Y,
2023-03-21,BASF, EQ,2251.4,2255.0,2398.4,2249.2,2380.0,2369.95,2324.93,28275,657.37,4341,15934,56.35,2434.26,N,,Y,N,N,2325.055,49.408341241232606,2226.2383175175346,N,
2023-03-22,BASF, EQ,2369.95,2360.0,2369.95,2334.05,2335.0,2337.7,2349.4,5674,133.3,1430,2267,39.95,2426.058,N,,N,N,N,2324.0099999999998,48.87970626149549,2226.2505874770086,N,
2023-03-23,BASF, EQ,2337.7,2335.0,2345.85,2311.0,2325.0,2321.4,2329.05,4233,98.59,935,2186,51.64,2417.487,N,,N,N,N,2323.4849999999997,48.846879715026716,2225.7912405699462,N,
2023-03-24,BASF, EQ,2321.4,2322.05,2325.95,2275.1,2288.0,2283.9,2294.45,5460,125.28,1059,3312,60.66,2408.074,N,,N,N,N,2321.3975,49.63523121363614,2222.1270375727277,N,
2023-03-27,BASF, EQ,2283.9,2289.0,2289.0,2244.05,2273.0,2265.45,2257.34,30497,688.42,1412,27337,89.64,2398.395,N,,N,N,N,2317.6099999999997,50.9181737796256,2215.7736524407483,N,
2023-03-28,BASF, EQ,2265.45,2265.5,2265.5,2222.0,2246.0,2244.15,2239.08,11208,250.96,2313,7471,66.66,2388.141,N,,N,N,N,2314.5525,53.46834645253137,2207.615807094937,Y,
2023-03-29,BASF, EQ,2244.15,2242.2,2249.4,2230.0,2240.5,2236.85,2239.11,12868,288.13,1948,10322,80.21,2377.913,N,,N,N,N,2311.3424999999997,56.18001909978422,2198.9824618004313,N,
2023-03-31,BASF, EQ,2236.85,2248.0,2288.0,2239.15,2275.0,2275.6,2263.03,16672,377.29,2521,11415,68.47,2369.1530000000002,N,,Y,N,N,2309.1125,56.69275892451487,2195.7269821509703,N,
2023-04-03,BASF, EQ,2275.6,2275.6,2315.0,2250.0,2262.4,2274.3,2287.72,10355,236.89,2763,4895,47.27,2361.3320000000003,N,,N,N,N,2307.775,57.20620020683712,2193.362599586326,N,
2023-04-05,BASF, EQ,2274.3,2271.0,2328.8,2262.2,2311.35,2313.25,2307.23,8562,197.54,2289,4279,49.98,2354.952,N,,Y,N,N,2308.6549999999997,57.145202635129394,2194.364594729741,N,
2023-04-06,BASF, EQ,2313.25,2321.0,2369.9,2307.8,2355.0,2348.45,2340.7,7707,180.4,1558,3661,47.5,2349.737,N,,Y,N,Y,2304.875,51.31316518255409,2202.248669634892,N,
2023-04-10,BASF, EQ,2348.45,2359.95,2368.45,2304.1,2325.0,2323.5,2328.35,11598,270.04,2235,7086,61.1,2343.913,N,,N,N,Y,2300.5075,45.16779615179332,2210.1719076964137,N,
2023-04-11,BASF, EQ,2323.5,2326.0,2329.95,2296.0,2320.0,2318.8,2314.61,9957,230.47,1600,6430,64.58,2337.73,N,,N,N,Y,2295.9275,37.41741247839501,2221.09267504321,N,
2023-04-12,BASF, EQ,2318.8,2319.55,2348.05,2316.15,2335.4,2337.6,2334.09,5756,134.35,1575,2717,47.2,2332.357,N,,Y,N,Y,2295.7625,37.2153896965027,2221.3317206069946,N,
2023-04-13,BASF, EQ,2337.6,2348.95,2454.8,2340.05,2399.95,2394.95,2416.12,41946,1013.47,7916,10879,25.94,2328.56,N,,Y,N,Y,2300.2075,43.31760695569235,2213.5722860886153,N,
2023-04-17,BASF, EQ,2394.95,2390.0,2408.5,2380.0,2399.5,2393.95,2395.92,7660,183.53,1535,4713,61.53,2324.4190000000003,N,,Y,N,N,2305.295,48.044808854799165,2209.2053822904018,N,
2023-04-18,BASF, EQ,2393.95,2383.0,2402.0,2350.0,2374.95,2364.05,2370.32,7720,182.99,1355,5085,65.87,2322.913,N,,N,N,N,2309.6925,49.24205058740049,2211.2083988251993,N,
2023-04-19,BASF, EQ,2364.05,2364.05,2389.7,2351.0,2366.0,2363.95,2370.89,3260,77.29,1107,1668,51.17,2321.123,N,,N,N,N,2313.785,50.21971226520018,2213.3455754695997,N,
2023-04-20,BASF, EQ,2363.95,2379.0,2396.95,2325.0,2330.45,2336.6,2351.04,16650,391.45,2328,13115,78.77,2319.258,N,,N,N,Y,2317.79,48.57794767175243,2220.6341046564953,N,
2023-04-21,BASF, EQ,2336.6,2344.0,2352.95,2314.0,2349.0,2345.6,2330.29,4275,99.62,1102,2489,58.22,2319.24,N,,Y,N,Y,2322.5,46.316193030533555,2229.8676139389327,N,
2023-04-24,BASF, EQ,2345.6,2368.0,2368.0,2309.6,2335.5,2337.5,2339.28,6690,156.5,1737,3325,49.7,2319.6730000000002,Y,,N,N,Y,2320.8775,45.11940437677921,2230.638691246442,N,
2023-04-25,BASF, EQ,2337.5,2337.5,2350.0,2331.0,2336.6,2343.2,2337.65,3670,85.79,702,2333,63.57,2320.795,Y,,Y,N,Y,2321.1525,45.243922171056155,2230.664655657888,N,
2023-04-26,BASF, EQ,2343.2,2340.0,2354.4,2326.5,2341.0,2334.65,2335.95,3741,87.39,754,2250,60.14,2320.388,N,,N,N,Y,2321.815,45.344633814697524,2231.125732370605,N,
2023-04-27,BASF, EQ,2334.65,2340.8,2357.0,2330.95,2357.0,2351.05,2347.31,3459,81.19,812,2213,63.98,2320.678,Y,,Y,N,Y,2325.1724999999997,44.87307384811628,2235.426352303767,N,
2023-04-28,BASF, EQ,2351.05,2352.0,2395.0,2352.0,2370.0,2373.15,2376.58,11451,272.14,2370,4692,40.97,2321.765,Y,,Y,N,N,2330.5575,43.77776494919467,2243.0019701016104,N,
2023-05-02,BASF, EQ,2373.15,2373.25,2398.0,2365.0,2387.0,2394.6,2384.11,10462,249.43,1918,6091,58.22,2323.655,Y,,Y,N,N,2338.08,40.985740138936634,2256.108519722127,N,
2023-05-03,BASF, EQ,2394.6,2400.95,2414.0,2373.05,2388.0,2387.5,2392.42,7326,175.27,1413,3487,47.6,2326.695,Y,,N,N,N,2345.6125,34.775096484782644,2276.062307030435,N,
2023-05-04,BASF, EQ,2387.5,2387.0,2414.6,2380.0,2382.0,2390.05,2402.35,7339,176.31,1791,3560,48.51,2330.245,Y,,Y,N,N,2351.335,31.949664770495062,2287.43567045901,N,
2023-05-05,BASF, EQ,2390.05,2414.95,2476.0,2412.0,2439.0,2428.35,2445.24,44923,1098.48,5981,21590,48.06,2333.056,Y,,Y,N,N,2359.0375,30.95428664727673,2297.1289267054462,N,
