DATE1,SYMBOL,SERIES,PREV_CLOSE,Open,High,Low,LAST_PRICE,Close,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,50SMA,is_rising,is_rising_10d,is_Bullish,is_hammer,50_support,20SMA,20STD,LBB,LBB_support,decision
2023-01-02,BALAMINES, EQ,2708.8,2729.85,2729.85,2636.5,2655.95,2646.3,2663.49,67759,1804.75,10460,39800,58.74,,N,,N,N,N,,,,N,
2023-01-03,BALAMINES, EQ,2646.3,2656.9,2672.05,2634.0,2635.0,2636.0,2642.38,44890,1186.16,6361,26052,58.04,,N,,N,N,N,,,,N,
2023-01-04,BALAMINES, EQ,2636.0,2643.75,2666.0,2609.35,2620.0,2614.45,2633.8,38448,1012.64,6439,22684,59.0,,N,,N,N,N,,,,N,
2023-01-05,BALAMINES, EQ,2614.45,2627.55,2645.95,2527.55,2560.0,2556.3,2570.63,75412,1938.57,11364,43714,57.97,,N,,N,N,N,,,,N,
2023-01-06,BALAMINES, EQ,2556.3,2551.0,2578.0,2512.0,2555.0,2550.6,2550.12,37246,949.82,7140,17811,47.82,,N,,N,N,N,,,,N,
2023-01-09,BALAMINES, EQ,2550.6,2566.6,2604.15,2552.0,2569.9,2567.85,2573.19,33094,851.57,6335,12881,38.92,,N,,Y,N,N,,,,N,
2023-01-10,BALAMINES, EQ,2567.85,2580.7,2614.5,2560.6,2612.95,2602.75,2583.61,31212,806.4,4677,13870,44.44,,N,,Y,N,N,,,,N,
2023-01-11,BALAMINES, EQ,2602.75,2622.45,2622.45,2571.45,2583.95,2588.3,2601.96,17502,455.39,3962,8164,46.65,,N,,N,N,N,,,,N,
2023-01-12,BALAMINES, EQ,2588.3,2588.0,2607.9,2543.7,2560.0,2554.25,2572.83,30966,796.7,5900,16902,54.58,,N,,N,N,N,,,,N,
2023-01-13,BALAMINES, EQ,2554.25,2566.95,2582.25,2551.0,2563.1,2560.9,2562.29,22410,574.21,4185,12245,54.64,,N,,N,N,N,,,,N,
2023-01-16,BALAMINES, EQ,2560.9,2560.0,2575.0,2549.95,2557.0,2556.4,2558.87,14120,361.31,2915,8138,57.63,,N,,N,N,N,,,,N,
2023-01-17,BALAMINES, EQ,2556.4,2560.0,2560.0,2490.0,2496.8,2497.8,2513.04,54586,1371.77,10170,32937,60.34,,N,,N,N,N,,,,N,
2023-01-18,BALAMINES, EQ,2497.8,2497.8,2518.6,2430.05,2448.0,2442.25,2470.84,70073,1731.39,11321,39728,56.7,,N,,N,N,N,,,,N,
2023-01-19,BALAMINES, EQ,2442.25,2440.25,2450.55,2410.0,2435.1,2427.95,2428.49,53645,1302.77,8540,23835,44.43,,N,,N,N,N,,,,N,
2023-01-20,BALAMINES, EQ,2427.95,2420.0,2430.9,2374.15,2380.05,2380.45,2395.55,45283,1084.78,8121,27722,61.22,,N,,N,N,N,,,,N,
2023-01-23,BALAMINES, EQ,2380.45,2371.0,2386.2,2335.7,2345.0,2342.1,2347.04,44352,1040.96,6642,24269,54.72,,N,,N,N,N,,,,N,
2023-01-24,BALAMINES, EQ,2342.1,2340.0,2435.0,2330.0,2349.0,2340.85,2370.85,80959,1919.42,12073,32363,39.97,,N,,Y,N,N,,,,N,
2023-01-25,BALAMINES, EQ,2340.85,2321.0,2347.45,2287.0,2300.9,2302.3,2305.84,67558,1557.78,11716,35342,52.31,,N,,N,N,N,,,,N,
2023-01-27,BALAMINES, EQ,2302.3,2313.85,2319.7,2250.0,2300.0,2280.8,2275.08,56681,1289.54,10623,22610,39.89,,N,,N,N,N,,,,N,
2023-01-30,BALAMINES, EQ,2280.8,2281.3,2306.0,2251.0,2265.0,2258.35,2269.38,27654,627.58,5811,12412,44.88,,N,,N,N,N,2485.3475,126.87304623852187,2231.601407522956,Y,
2023-01-31,BALAMINES, EQ,2258.35,2263.45,2399.9,2257.7,2388.0,2386.0,2358.17,85739,2021.87,13648,29268,34.14,,N,,Y,N,N,2472.3324999999995,122.77815710394948,2226.7761857921005,N,
2023-02-01,BALAMINES, EQ,2386.0,2399.0,2435.0,2315.65,2334.0,2326.45,2359.56,77248,1822.72,11396,32228,41.72,,N,,N,N,N,2456.855,120.55106681620995,2215.7528663675803,N,
2023-02-02,BALAMINES, EQ,2326.45,2300.0,2339.9,2292.05,2318.0,2315.55,2321.79,26958,625.91,4519,12544,46.53,,N,,Y,N,N,2441.91,118.49550135809065,2204.9189972838185,N,
2023-02-03,BALAMINES, EQ,2315.55,2317.05,2340.0,2288.45,2330.0,2331.2,2318.68,22885,530.63,4720,10254,44.81,,N,,Y,N,N,2430.6549999999997,117.7465217946451,2195.1619564107095,N,
2023-02-06,BALAMINES, EQ,2331.2,2344.8,2384.35,2284.1,2301.0,2300.45,2313.2,45935,1062.57,8950,21742,47.33,,N,,N,N,N,2418.1475,117.62080293423746,2182.905894131525,N,
2023-02-07,BALAMINES, EQ,2300.45,2250.0,2254.95,2163.8,2175.0,2172.4,2193.59,184603,4049.44,23047,70351,38.11,,N,,N,N,N,2398.375,124.18584810042175,2150.0033037991566,Y,
2023-02-08,BALAMINES, EQ,2172.4,2165.0,2275.0,2152.0,2196.05,2194.45,2215.99,101960,2259.43,15831,22759,22.32,,N,,Y,N,N,2377.96,122.36726277889834,2133.2254744422034,Y,
2023-02-09,BALAMINES, EQ,2194.45,2190.45,2216.6,2185.0,2192.0,2195.7,2196.75,32521,714.41,6481,13189,40.56,,N,,Y,N,N,2358.33,118.27048548493424,2121.7890290301316,N,
2023-02-10,BALAMINES, EQ,2195.7,2192.0,2209.9,2154.15,2175.0,2169.25,2168.34,45271,981.63,11010,22876,50.53,,N,,N,N,N,2339.08,116.01397306948992,2107.05205386102,N,
2023-02-13,BALAMINES, EQ,2169.25,2169.9,2224.0,2167.05,2182.0,2185.45,2187.17,43389,948.99,7923,13463,31.03,,N,,Y,N,N,2320.3075,108.35505146337881,2103.597397073242,N,
2023-02-14,BALAMINES, EQ,2185.45,2182.0,2198.35,2150.0,2156.8,2154.85,2167.4,33678,729.94,6202,15988,47.47,,N,,N,N,N,2300.23,99.11447979615808,2102.001040407684,N,
2023-02-15,BALAMINES, EQ,2154.85,2160.65,2163.25,2125.0,2136.6,2133.9,2136.22,31135,665.11,5743,13068,41.97,,N,,N,N,N,2282.035,94.21714155692555,2093.600716886149,N,
2023-02-16,BALAMINES, EQ,2133.9,2136.6,2230.0,2136.6,2221.65,2210.85,2189.97,59209,1296.66,8425,26997,45.6,,N,,Y,N,N,2270.4649999999997,87.47381126882827,2095.517377462343,N,
2023-02-17,BALAMINES, EQ,2210.85,2221.95,2254.45,2208.05,2210.0,2217.85,2228.87,46396,1034.11,7732,17932,38.65,,N,,N,N,N,2259.96,79.84900157567047,2100.2619968486592,N,
2023-02-20,BALAMINES, EQ,2217.85,2228.9,2228.9,2164.4,2188.95,2176.45,2186.29,40856,893.23,6717,16593,40.61,,N,,N,N,N,2249.7599999999998,76.61134930351447,2096.5373013929707,N,
2023-02-21,BALAMINES, EQ,2176.45,2185.55,2210.0,2160.0,2197.4,2199.0,2188.12,37425,818.9,6619,18068,48.28,,N,,Y,N,N,2242.605,74.17713490089182,2094.2507301982164,N,
2023-02-22,BALAMINES, EQ,2199.0,2199.0,2199.85,2165.0,2165.05,2172.3,2178.97,16855,367.26,3065,9337,55.4,,N,,N,N,N,2234.1775000000002,71.9696417632195,2090.2382164735614,N,
2023-02-23,BALAMINES, EQ,2172.3,2180.0,2183.15,2148.7,2152.0,2152.1,2160.11,22332,482.4,4532,10264,45.96,,N,,N,N,N,2226.6675,72.32274024522836,2082.0220195095435,N,
2023-02-24,BALAMINES, EQ,2152.1,2159.7,2189.95,2150.0,2155.0,2155.65,2168.28,16597,359.87,3275,7073,42.62,,N,,N,N,N,2220.41,72.80508513182612,2074.7998297363474,N,
2023-02-27,BALAMINES, EQ,2155.65,2158.0,2175.0,2135.15,2158.0,2157.9,2154.39,23292,501.8,4179,11965,51.37,,N,,N,N,N,2215.3875,73.51139345098197,2068.3647130980357,N,
2023-02-28,BALAMINES, EQ,2157.9,2157.9,2210.0,2154.0,2210.0,2198.6,2179.57,27563,600.76,5054,16889,61.27,,N,,Y,N,N,2206.0175000000004,61.597945700108255,2082.8216085997838,N,
2023-03-01,BALAMINES, EQ,2198.6,2202.0,2220.0,2181.55,2196.7,2193.55,2198.5,20789,457.05,3770,10764,51.78,,N,,N,N,N,2199.3725,54.70502833378114,2089.9624433324375,N,
2023-03-02,BALAMINES, EQ,2193.55,2194.0,2219.9,2187.0,2195.0,2192.1,2199.88,17799,391.56,3506,8269,46.46,,N,,N,N,N,2193.2,47.38078946710474,2098.4384210657904,N,
2023-03-03,BALAMINES, EQ,2192.1,2203.1,2205.0,2180.0,2190.0,2183.2,2190.38,26057,570.75,3745,13502,51.82,,N,,N,N,N,2185.8,34.4999199083707,2116.800160183259,N,
2023-03-06,BALAMINES, EQ,2183.2,2194.3,2249.0,2194.25,2225.05,2226.0,2226.1,47827,1064.68,7689,20917,43.73,,N,,Y,N,N,2182.0775000000003,23.85142870596166,2134.374642588077,N,
2023-03-08,BALAMINES, EQ,2226.0,2193.9,2221.15,2176.0,2214.15,2211.8,2206.6,34645,764.47,5433,15316,44.21,,N,,Y,N,N,2184.0474999999997,24.624631843356298,2134.798236313287,N,
2023-03-09,BALAMINES, EQ,2211.8,2220.0,2288.0,2206.0,2282.5,2274.25,2264.96,81077,1836.36,9762,26884,33.16,,N,,Y,N,N,2188.0375,31.814391294205855,2124.408717411588,N,
2023-03-10,BALAMINES, EQ,2274.25,2267.0,2285.0,2224.0,2260.0,2260.9,2255.77,46716,1053.8,5755,21354,45.71,,N,,N,N,N,2191.2974999999997,35.739284279197115,2119.8189314416054,N,
2023-03-13,BALAMINES, EQ,2260.9,2269.95,2270.0,2145.45,2156.0,2155.35,2187.94,63213,1383.06,9566,32576,51.53,,N,,N,N,N,2190.6025,36.32101202435687,2117.9604759512863,N,
2023-03-14,BALAMINES, EQ,2155.35,2155.95,2184.95,2080.05,2095.0,2092.9,2109.96,67447,1423.1,9438,27146,40.25,2320.067,N,,N,N,N,2185.975,42.39914193520774,2101.1767161295843,Y,
2023-03-15,BALAMINES, EQ,2092.9,2117.1,2124.0,2055.0,2063.0,2059.5,2082.52,47992,999.44,6806,23180,48.3,2308.331,N,,N,N,N,2181.2075,50.64252237367528,2079.9224552526493,Y,
2023-03-16,BALAMINES, EQ,2059.5,2054.0,2061.95,1998.0,2008.0,2003.7,2015.78,67526,1361.18,10505,35913,53.18,2295.685,N,,N,N,N,2174.6975,63.723063401019076,2047.251373197962,Y,
2023-03-17,BALAMINES, EQ,2003.7,2013.75,2058.25,2000.0,2009.0,2006.45,2022.44,45366,917.5,6879,19576,43.15,2283.525,N,,N,N,N,2164.4775,73.29220443036841,2017.893091139263,Y,
2023-03-20,BALAMINES, EQ,2006.45,1976.2,2040.0,1975.0,1987.75,1985.0,1987.81,43257,859.87,7026,20660,47.76,2272.099,N,,Y,N,N,2152.835,82.30744370634669,1988.2201125873066,Y,
2023-03-21,BALAMINES, EQ,1985.0,1995.95,2039.0,1976.15,2002.05,2004.35,2007.71,52064,1045.29,6522,19954,38.33,2261.1740000000004,N,,Y,N,N,2144.23,88.47390248571818,1967.2821950285636,Y,
2023-03-22,BALAMINES, EQ,2004.35,2014.95,2034.85,2003.0,2013.0,2006.9,2012.85,25224,507.72,3661,12987,51.49,2249.955,N,,N,N,N,2134.625,92.54860813875474,1949.5277837224905,N,
2023-03-23,BALAMINES, EQ,2006.9,2026.95,2093.0,2006.9,2066.0,2064.8,2062.32,95409,1967.64,11595,24727,25.92,2239.196,N,,Y,N,N,2129.25,93.36345644843983,1942.5230871031204,N,
2023-03-24,BALAMINES, EQ,2064.8,2078.0,2088.75,2016.85,2025.0,2022.15,2045.68,38388,785.3,6280,20174,52.55,2227.873,N,,N,N,N,2122.7524999999996,96.16923196964447,1930.4140360607107,N,
