DATE1,SYMBOL,SERIES,PREV_CLOSE,Open,High,Low,LAST_PRICE,Close,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,50SMA,is_rising,is_rising_10d,is_Bullish,is_hammer,50_support,20SMA,20STD,LBB,LBB_support,decision
2023-01-02,GODREJIND, EQ,429.9,430.5,436.9,430.2,435.35,435.05,434.56,39866,173.24,2847,15207,38.15,,N,,Y,N,N,,,,N,
2023-01-03,GODREJIND, EQ,435.05,435.0,442.0,435.0,437.0,438.1,438.51,54302,238.12,2814,20869,38.43,,N,,Y,N,N,,,,N,
2023-01-04,GODREJIND, EQ,438.1,440.0,441.5,429.25,429.9,430.8,432.63,98164,424.69,10433,53371,54.37,,N,,N,N,N,,,,N,
2023-01-05,GODREJIND, EQ,430.8,431.65,437.0,429.0,431.0,430.1,430.22,1976056,8501.48,7242,1849535,93.6,,N,,N,N,N,,,,N,
2023-01-06,GODREJIND, EQ,430.1,433.1,461.15,433.1,452.15,451.3,452.37,2822476,12768.17,60088,376056,13.32,,N,,Y,N,N,,,,N,
2023-01-09,GODREJIND, EQ,451.3,453.95,456.0,445.0,455.0,454.0,451.22,184002,830.25,10761,51691,28.09,,N,,Y,N,N,,,,N,
2023-01-10,GODREJIND, EQ,454.0,455.4,455.4,444.0,452.9,452.6,449.73,109480,492.36,5172,43937,40.13,,N,,N,N,N,,,,N,
2023-01-11,GODREJIND, EQ,452.6,454.8,456.0,444.0,444.0,445.25,448.98,91305,409.94,4590,51791,56.72,,N,,N,N,N,,,,N,
2023-01-12,GODREJIND, EQ,445.25,446.0,453.35,445.25,449.75,448.75,449.05,102389,459.78,5782,31348,30.62,,N,,Y,N,N,,,,N,
2023-01-13,GODREJIND, EQ,448.75,449.45,451.1,444.0,447.25,446.2,446.79,49356,220.52,3140,19451,39.41,,N,,N,N,N,,,,N,
2023-01-16,GODREJIND, EQ,446.2,446.2,448.5,442.05,442.8,443.8,444.09,60529,268.8,2525,39220,64.8,,N,,N,N,N,,,,N,
2023-01-17,GODREJIND, EQ,443.8,442.3,450.0,440.7,449.5,447.9,445.97,39552,176.39,2639,14863,37.58,,N,,Y,N,N,,,,N,
2023-01-18,GODREJIND, EQ,447.9,449.9,449.9,441.2,442.2,442.15,443.63,45470,201.72,2485,22581,49.66,,N,,N,N,N,,,,N,
2023-01-19,GODREJIND, EQ,442.15,442.15,444.15,440.0,442.0,442.5,442.03,45131,199.49,3198,18444,40.87,,N,,Y,N,N,,,,N,
2023-01-20,GODREJIND, EQ,442.5,444.0,445.35,434.9,435.3,436.55,438.69,45277,198.63,3264,22397,49.47,,N,,N,N,N,,,,N,
2023-01-23,GODREJIND, EQ,436.55,437.45,442.0,434.0,437.0,436.35,436.99,54276,237.18,3659,22297,41.08,,N,,N,N,N,,,,N,
2023-01-24,GODREJIND, EQ,436.35,437.0,438.95,430.5,431.15,431.65,434.19,45061,195.65,2329,25477,56.54,,N,,N,N,N,,,,N,
2023-01-25,GODREJIND, EQ,431.65,433.85,434.15,421.0,424.0,424.2,427.27,66425,283.81,4164,34380,51.76,,N,,N,N,N,,,,N,
2023-01-27,GODREJIND, EQ,424.2,426.35,432.2,416.9,423.0,422.2,424.1,91133,386.5,9442,46612,51.15,,N,,N,N,N,,,,N,
2023-01-30,GODREJIND, EQ,422.2,424.3,427.4,418.0,423.9,420.85,422.25,87828,370.85,5988,45060,51.3,,N,,N,N,N,439.015,10.084499570080164,418.84600085983965,Y,
2023-01-31,GODREJIND, EQ,420.85,423.0,434.8,419.9,432.3,429.6,426.67,112665,480.7,7861,49877,44.27,,N,,Y,N,N,438.7425,10.269221707300112,418.20405658539977,Y,
2023-02-01,GODREJIND, EQ,429.6,431.75,435.0,418.0,423.2,426.4,427.74,68477,292.9,5221,23622,34.5,,N,,N,N,N,438.15749999999997,10.634505345683367,416.8884893086332,Y,
2023-02-02,GODREJIND, EQ,426.4,428.55,432.65,421.95,429.25,428.95,426.93,72803,310.82,7618,17780,24.42,,N,,Y,N,N,438.06499999999994,10.709650099940594,416.64569980011873,N,
2023-02-03,GODREJIND, EQ,428.95,431.1,434.8,422.0,433.4,431.55,427.32,49852,213.03,4303,18246,36.6,,N,,Y,N,N,438.1375,10.65767421799155,416.8221515640169,N,
2023-02-06,GODREJIND, EQ,431.55,433.7,435.55,428.5,431.0,431.5,431.93,63567,274.56,3627,27300,42.95,,N,,N,N,N,437.1474999999999,10.283705493848524,416.5800890123029,N,
2023-02-07,GODREJIND, EQ,431.5,432.4,441.4,430.2,437.0,437.45,436.15,73668,321.3,3714,34631,47.01,,N,,Y,N,N,436.32,9.491622344828198,417.3367553103436,N,
2023-02-08,GODREJIND, EQ,437.45,437.05,438.95,430.5,432.0,433.05,434.65,58279,253.31,3956,29701,50.96,,N,,N,N,N,435.3424999999999,8.70048811395386,417.9415237720922,N,
2023-02-09,GODREJIND, EQ,433.05,433.05,434.7,427.85,429.5,429.8,431.3,51740,223.16,7509,28952,55.96,,N,,N,N,N,434.57,8.4570027040815,417.655994591837,N,
2023-02-10,GODREJIND, EQ,429.8,431.3,431.3,424.3,427.0,427.1,427.08,74640,318.77,7803,39316,52.67,,N,,N,N,N,433.4875,7.914641245984007,417.658217508032,N,
2023-02-13,GODREJIND, EQ,427.1,428.8,457.05,419.8,424.35,428.55,439.47,1293996,5686.78,37858,304194,23.51,,N,,N,N,N,432.605,7.389126078943711,417.8267478421126,Y,
2023-02-14,GODREJIND, EQ,428.55,436.0,436.0,419.15,423.0,423.5,423.93,273747,1160.49,11677,103943,37.97,,N,,N,N,N,431.59,7.1611267857862275,417.26774642842753,Y,
2023-02-15,GODREJIND, EQ,423.5,424.0,425.7,420.6,424.0,424.0,422.81,152745,645.82,10172,81825,53.57,,N,,N,N,N,430.395,6.22974401771979,417.9355119645604,Y,
2023-02-16,GODREJIND, EQ,424.0,426.0,427.95,422.0,424.5,424.1,424.73,174240,740.06,5815,121858,69.94,,N,,N,N,N,429.4925,5.724101285469665,418.0442974290607,Y,
2023-02-17,GODREJIND, EQ,424.1,425.0,425.0,419.25,420.65,420.4,421.59,71807,302.73,3881,41394,57.65,,N,,N,N,N,428.3875,5.189054142590576,418.00939171481883,Y,
2023-02-20,GODREJIND, EQ,420.4,421.95,424.05,413.1,414.0,414.2,417.77,125921,526.06,6070,77923,61.88,,N,,N,N,N,427.27,5.7183085463778855,415.8333829072442,Y,
2023-02-21,GODREJIND, EQ,414.2,414.15,420.0,413.25,420.0,419.0,417.2,115060,480.03,4093,68071,59.16,,N,,Y,N,N,426.4025,5.582761884869991,415.23697623026,Y,
2023-02-22,GODREJIND, EQ,419.0,417.7,422.7,416.0,419.7,417.15,418.69,149163,624.53,6468,82414,55.25,,N,,N,N,N,425.67749999999995,5.802619077442006,414.0722618451159,Y,
2023-02-23,GODREJIND, EQ,417.15,418.6,421.7,415.9,420.0,420.1,418.51,171294,716.88,4790,117001,68.3,,N,,Y,N,N,425.4725,5.928620923337121,413.6152581533258,Y,
2023-02-24,GODREJIND, EQ,420.1,422.0,422.35,418.2,420.0,419.3,419.73,134970,566.5,7267,98158,72.73,,N,,N,N,N,425.32750000000004,6.047149720061607,413.2332005598768,N,
2023-02-27,GODREJIND, EQ,419.3,419.3,423.75,418.0,420.0,420.8,420.31,111093,466.93,4921,59886,53.91,,N,,Y,N,N,425.325,6.049108242238261,413.2267835155235,N,
2023-02-28,GODREJIND, EQ,420.8,422.35,422.35,418.4,419.85,419.25,419.3,31025,130.09,1818,15575,50.2,,N,,N,N,N,424.8075,6.106581328887276,412.59433734222546,N,
2023-03-01,GODREJIND, EQ,419.25,420.8,420.8,418.0,418.35,418.5,419.03,35909,150.47,1905,18311,50.99,,N,,N,N,N,424.4125,6.251923388256635,411.90865322348674,N,
2023-03-02,GODREJIND, EQ,418.5,418.5,420.55,415.85,419.9,419.1,417.68,41477,173.24,1902,21844,52.67,,N,,Y,N,N,423.91999999999996,6.2636251484263115,411.39274970314733,N,
2023-03-03,GODREJIND, EQ,419.1,420.45,422.0,419.2,420.0,420.6,421.02,292850,1232.96,2281,263453,89.96,,N,,Y,N,N,423.37250000000006,6.0360207134029835,411.3004585731941,N,
2023-03-06,GODREJIND, EQ,420.6,421.0,438.8,420.8,437.8,437.2,430.91,472625,2036.6,10027,287134,60.75,,N,,Y,N,N,423.65749999999997,6.552445806920493,410.55260838615897,N,
2023-03-08,GODREJIND, EQ,437.2,437.0,443.4,432.55,434.5,435.5,438.0,579004,2536.06,5973,509140,87.93,,N,,N,N,N,423.56000000000006,6.34772234327926,410.86455531344154,N,
2023-03-09,GODREJIND, EQ,435.5,435.0,437.0,422.95,424.1,424.3,428.89,74185,318.17,3968,43048,58.03,,N,,N,N,N,423.12250000000006,5.94818581364792,411.22612837270424,N,
2023-03-10,GODREJIND, EQ,424.3,425.05,425.95,420.3,421.0,421.75,423.18,143706,608.14,3926,103163,71.79,,N,,N,N,N,422.71999999999997,5.741318388846176,411.23736322230764,N,
2023-03-13,GODREJIND, EQ,421.75,423.6,423.95,413.0,413.65,417.45,416.93,112390,468.58,6037,65057,57.89,,N,,N,N,N,422.2375,5.7593145379781285,410.71887092404376,Y,
2023-03-14,GODREJIND, EQ,417.45,418.5,419.5,408.85,412.7,410.8,412.04,83464,343.91,4080,47222,56.58,430.225,N,,N,N,N,421.35,6.093309531989088,409.16338093602184,Y,
2023-03-15,GODREJIND, EQ,410.8,412.95,418.0,405.0,408.2,407.0,408.93,94450,386.24,4875,50333,53.29,429.664,N,,N,N,N,420.525,6.856143998364755,406.81271200327046,Y,
2023-03-16,GODREJIND, EQ,407.0,407.05,414.7,402.6,409.0,408.25,407.8,113297,462.02,5953,44899,39.63,429.06699999999995,N,,Y,N,N,419.7375,7.324523965131556,405.0884520697369,Y,
2023-03-17,GODREJIND, EQ,408.25,410.65,412.25,398.0,403.0,401.3,402.46,233931,941.48,9354,154448,66.02,428.477,N,,N,N,N,418.5975,8.316889521677325,401.9637209566454,Y,
2023-03-20,GODREJIND, EQ,401.3,401.3,412.0,400.5,405.05,403.55,404.41,250895,1014.64,11604,95240,37.96,427.94599999999997,N,,Y,N,N,417.755,8.953753990718763,399.8474920185625,Y,
2023-03-21,GODREJIND, EQ,403.55,405.6,414.0,405.55,410.15,412.25,410.34,138622,568.83,5365,72772,52.5,427.165,N,,Y,N,N,417.65749999999997,9.004973406547512,399.64755318690493,N,
2023-03-22,GODREJIND, EQ,412.25,413.7,417.5,412.0,416.0,416.0,415.14,99579,413.39,3286,60073,60.33,426.405,N,,Y,N,N,417.5075,9.006419859422879,399.4946602811542,N,
2023-03-23,GODREJIND, EQ,416.0,415.05,415.05,406.0,407.5,407.1,408.44,87723,358.3,4247,48651,55.46,425.495,N,,N,N,N,417.005,9.30289852963192,398.39920294073613,N,
2023-03-24,GODREJIND, EQ,407.1,408.55,411.0,405.85,407.45,408.75,408.4,94617,386.41,5044,51663,54.6,424.765,N,,Y,N,N,416.4375,9.449197612829979,397.53910477434005,N,
2023-03-27,GODREJIND, EQ,408.75,410.8,410.9,402.0,404.5,402.75,405.6,123094,499.27,5846,75994,61.74,423.845,N,,N,N,N,415.61,9.899276953925577,395.81144609214886,N,
2023-03-28,GODREJIND, EQ,402.75,403.0,405.75,396.1,397.0,397.3,400.19,62225,249.02,3848,33785,54.29,422.86699999999996,N,,N,N,N,414.43500000000006,10.61931086078047,393.1963782784391,Y,
2023-03-29,GODREJIND, EQ,397.3,397.0,403.5,395.0,401.85,402.0,398.55,73010,290.98,4526,33378,45.72,422.031,N,,Y,N,N,413.57250000000005,10.904350592405777,391.76379881518847,Y,
2023-03-31,GODREJIND, EQ,402.0,405.0,408.2,402.05,403.4,403.85,404.8,79559,322.05,4496,42437,53.34,421.15,N,,N,N,N,412.84,11.047047712302568,390.74590457539483,N,
2023-04-03,GODREJIND, EQ,403.85,406.25,414.75,406.25,413.6,413.3,412.9,173194,715.12,3009,137320,79.29,420.57300000000004,N,,Y,N,N,412.55,10.949765678819212,390.6504686423616,N,
2023-04-05,GODREJIND, EQ,413.3,413.3,415.6,410.1,414.0,414.65,413.9,54944,227.41,2768,34360,62.54,420.01599999999996,N,,Y,N,N,412.25250000000005,10.799335688633066,390.6538286227339,N,
2023-04-06,GODREJIND, EQ,414.65,414.0,426.9,413.6,425.0,423.95,420.03,78234,328.61,3223,43288,55.33,419.764,N,,Y,N,Y,411.59000000000003,9.5188538673184,392.55229226536323,N,
2023-04-10,GODREJIND, EQ,423.95,426.1,461.0,424.55,442.0,442.35,443.74,767010,3403.56,25291,247009,32.2,419.88399999999996,Y,,Y,N,N,411.9325,10.49738407263521,390.9377318547296,N,
2023-04-11,GODREJIND, EQ,442.35,442.0,445.8,432.4,435.0,435.65,436.72,146107,638.08,6303,76347,52.25,419.964,Y,,N,N,N,412.5,11.463511907925621,389.57297618414873,N,
2023-04-12,GODREJIND, EQ,435.65,436.4,447.95,431.0,435.2,438.5,441.33,160877,710.0,7277,60905,37.86,420.25,Y,,Y,N,N,413.3375,12.718075357123375,387.9013492857532,N,
2023-04-13,GODREJIND, EQ,438.5,438.05,447.25,437.25,442.0,443.1,442.63,109780,485.92,5005,65948,60.07,420.66799999999995,Y,,Y,N,N,414.62,14.343964437681441,385.9320711246371,N,
2023-04-17,GODREJIND, EQ,443.1,443.1,443.15,436.55,441.0,440.5,439.32,97198,427.01,4990,64632,66.5,421.061,Y,,N,N,N,416.105,15.424373227903992,385.256253544192,N,
2023-04-18,GODREJIND, EQ,440.5,440.5,447.0,437.5,440.0,440.5,442.65,138767,614.25,6012,84449,60.86,421.27899999999994,Y,,N,N,N,417.78000000000003,16.18384021827096,385.41231956345814,N,
2023-04-19,GODREJIND, EQ,440.5,441.55,449.7,440.5,442.0,442.0,445.28,252848,1125.89,8243,136515,53.99,421.591,Y,,Y,N,N,419.46750000000003,16.88233485816335,385.70283028367334,N,
2023-04-20,GODREJIND, EQ,442.0,443.0,446.55,436.55,439.9,438.3,441.79,59303,261.99,4158,24850,41.9,421.778,Y,,N,N,N,421.3175,16.813851393544883,387.6897972129102,N,
2023-04-21,GODREJIND, EQ,438.3,432.0,440.0,432.0,434.25,436.3,437.23,108251,473.31,3678,68924,63.67,421.87300000000005,Y,,Y,N,N,422.95500000000004,16.585614407165014,389.78377118567,N,
2023-04-24,GODREJIND, EQ,436.3,436.3,439.7,433.0,435.0,435.55,435.36,35149,153.02,2311,12994,36.97,421.954,Y,,N,N,N,424.12,16.612395498859545,390.8952090022809,N,
2023-04-25,GODREJIND, EQ,435.55,435.55,448.0,434.7,439.95,444.9,443.22,90685,401.93,7190,46831,51.64,422.103,Y,rising,Y,N,N,425.56499999999994,17.118127510732233,391.3287449785355,N,
2023-04-26,GODREJIND, EQ,444.9,444.4,454.0,442.4,450.0,448.6,449.13,169021,759.12,9046,101679,60.16,422.414,Y,rising,Y,N,N,427.64000000000004,17.276570687982247,393.08685862403553,N,
2023-04-27,GODREJIND, EQ,448.6,451.0,451.0,443.25,444.0,444.7,445.81,34646,154.46,2262,17736,51.19,422.71200000000005,Y,rising,N,N,N,429.4375,17.076776127089776,395.28394774582046,N,
2023-04-28,GODREJIND, EQ,444.7,445.5,453.85,444.0,448.05,450.2,447.08,288069,1287.9,4158,252094,87.51,423.17400000000004,Y,rising,Y,N,N,431.81000000000006,16.458868989728938,398.8922620205422,N,
2023-05-02,GODREJIND, EQ,450.2,448.5,454.8,447.65,453.15,452.55,452.11,85294,385.62,4430,52856,61.97,423.654,Y,rising,Y,N,N,434.57249999999993,14.927143018147204,404.7182139637055,N,
2023-05-03,GODREJIND, EQ,452.55,453.0,455.0,442.5,449.7,449.75,451.38,83411,376.5,5277,43366,51.99,424.17900000000003,Y,rising,N,Y,N,436.9599999999999,13.15686332799695,410.64627334400603,N,
2023-05-04,GODREJIND, EQ,449.75,452.0,454.6,440.4,447.9,446.55,448.69,79187,355.31,4354,26266,33.17,424.63,Y,rising,N,N,N,439.0950000000001,10.74461799178954,417.605764016421,N,
2023-05-05,GODREJIND, EQ,446.55,448.9,450.5,441.0,441.8,443.2,446.47,55374,247.23,3204,28865,52.13,425.01200000000006,Y,rising,N,N,N,440.59,8.88599726358477,422.81800547283046,N,
2023-05-08,GODREJIND, EQ,443.2,440.0,449.0,440.0,447.1,445.95,445.32,85905,382.55,4548,44157,51.4,425.523,Y,rising,Y,N,N,442.15500000000003,6.517666275917064,429.1196674481659,N,
2023-05-09,GODREJIND, EQ,445.95,448.2,452.0,443.0,444.4,444.2,446.77,81400,363.67,3694,41800,51.35,426.12299999999993,Y,rising,N,N,N,443.1674999999999,4.9170828696886195,433.3333342606227,N,
2023-05-10,GODREJIND, EQ,444.2,446.45,469.65,443.15,465.8,466.2,461.88,725972,3353.15,25222,212824,29.32,427.06699999999995,Y,rising,Y,N,N,444.36,7.111010735769445,430.13797852846113,N,
2023-05-11,GODREJIND, EQ,466.2,473.9,482.95,467.2,475.2,475.7,474.09,494136,2342.65,16657,161309,32.64,428.23800000000006,Y,rising,Y,N,N,446.3625,9.69778698304105,426.9669260339179,N,
2023-05-12,GODREJIND, EQ,475.7,474.95,479.0,470.0,473.25,471.9,474.47,154498,733.05,9071,91123,58.98,429.274,Y,rising,N,N,N,448.03249999999997,11.053604734727923,425.92529053054415,N,
2023-05-15,GODREJIND, EQ,471.9,474.8,483.9,466.1,476.5,475.7,477.93,484132,2313.81,15074,205025,42.35,430.402,Y,rising,Y,N,N,449.6625,12.585464412317332,424.4915711753654,N,
2023-05-16,GODREJIND, EQ,475.7,479.0,481.0,468.1,469.0,468.85,475.95,133605,635.89,6126,76818,57.5,431.36300000000006,Y,rising,N,N,N,451.08000000000004,13.085763658508387,424.90847268298324,N,
